ts_iso,setting_id,benchmark,side,size_base_wad,mid,spread_bps,conf_bps,fee_bps,fee_lvr_bps,floor_bps,aomq_flags,rebate_bps,ttl_ms,min_out
2025-10-04T13:56:51.242Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990104058170022400,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.242Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000049454472826240,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.492Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990152780354132736,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.492Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000098420745088256,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.742Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990201021533380096,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.742Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000146903596920320,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.992Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990248786441097984,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:51.992Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000194907785503872,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.242Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990296079788002432,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.242Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000242438045166848,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.492Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990342906162772736,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.492Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000289498987970432,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.742Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990389270231667840,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.742Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000336095303323776,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.992Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990435176439577472,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:52.992Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000382231459039616,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.242Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990480629309651200,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.242Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000427912000968192,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.492Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990525633343383680,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.492Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000473141453079424,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.742Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990570192921181696,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.742Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000517924218033280,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.992Z,trend_router__dnmm_lvr_800,dnmm,base_in,50000000000000000000,990614312402468480,20,15,30,800,50,,3,1000,25
2025-10-04T13:56:53.992Z,trend_router__dnmm_lvr_800,dnmm,quote_in,50000000000000000000,1000562264677289984,20,15,30,800,50,,3,1000,25
